iso3_code,connectivity_govt,school_id_giga,num_students,num_classrooms,connectivity,school_id_govt,school_name,latitude,longitude,education_level,connectivity_type_govt,admin1,admin1_id_giga,admin2,admin2_id_giga,num_computers,num_teachers,source_lat_lon,country,unicef_region,itu_region,continent
BIH,Yes,1108d458-cab7-3234-8400-22133619d553,2,1,Yes,L-59-A-303,"ЈУ Основна школа ""Бошко Буха"" Штрпци - ПШ Мокронози",43.781314849853500,19.297082901001000,Primary,(A)DSL интернет,Republika Srpska,BIH001,Foča,BIH001004,1,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,113d7d8a-0aa8-3691-a3dc-54e246c38d2a,10,1,No,E-11-A-213,"Područna škola Vardište - OŠ""Enver Čolaković"" Breza",44.053260803222700,18.284503936767600,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,119c101f-c1d7-394c-ae84-355b0cc625d6,62,3,Yes,L-12-A-31,"ЈУ ОШ ""Свети Сава"" - подручна школа Павловац, Бања Лука",44.78887176513670,17.20465850830080,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,1,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,124c6cb0-1db9-3403-b110-7c14a37edc52,5,1,No,D-4-B-37,Područna škola Tabaci,44.533897399902300,18.473670959472700,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,127058d6-30b6-3050-9ba3-54239bcadab3,10,3,No,B-7-A-101,"JU OŠ ""Mahala"", Područna škola Čaplje",44.72907638549810,16.691448211669900,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,1,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,127e2c2f-2e05-38be-a9cb-569439d00737,390,17,Yes,E-5-B-20,"JAVNA USTANOVA ""OSNOVNA ŠKOLA KOVAČI ""ZAVIDOVIĆI",44.44248580932620,18.212215423584000,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,31,31,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,12a75b29-0ea8-335b-a525-bab77661c577,4,2,No,E-8-A-216,"JU OŠ ""Vareš Majdan"" PŠ Ravne",44.1207389831543,18.451780319213900,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,12dcf39b-0fcf-34a1-a3f4-b87fa1f79919,14,2,No,H-5-A-27,Osnovna škola Vladimira Pavlovića u Čapljini,43.06740951538090,17.659191131591800,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,12eaf7f2-3124-3d4a-994e-c790ff9d7ea6,9,4,No,B-3-A-116,"JU OŠ ""GORNJE PREKOUNJE - RIPAČ"" - PŠ VELIKO ZALOŽJE",44.82868576049810,15.910810470581100,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1335dd46-50b7-3bce-9176-83f54849eb72,217,6,Yes,G-11-B-73,Osnovna škola Kiseljak 1 Bilalovac,43.96674346923830,18.055343627929700,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,24,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,133e6936-f81a-32f3-9fb2-790b010f9825,121,10,Yes,L-8-B-517,JU Osnovna skola Mladen Stojanovic,44.936500549316400,17.404098510742200,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,2,23,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1361ce97-5e17-39ac-80e9-1738fe04331b,750,22,Yes,B-3-B-128,"JU OŠ ""Harmani II"" Bihać",44.965572357177700,16.17381477355960,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,39,53,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1367dfed-ce7a-36f8-92e8-348daf73d791,29,3,Yes,L-4-A-256,"ЈУ ОШ ""Доситеј Обрадовић"" Приједор",44.96446990966800,16.69990348815920,Primary,Кабловски интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,8,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,13761ddb-3538-3ce8-9266-efdd080f9d6e,8,2,Yes,I-3-A-51,Osnovna škola Ivane Brlić- Mažuranić Humac,43.18287658691410,17.52712631225590,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,139187c1-963f-35a0-b291-3caf98a262aa,194,10,Yes,L-24-B-582,"Јавна установа Основна школа ""Алекса Шантић"" Вукосавље",44.954898834228500,18.3075008392334,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,3,28,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,14204def-fc7a-38c7-b0c2-3deace33147e,10,2,Yes,L-33-A-92,"ЈУ ОШ ""СТЕВАН НЕМАЊА"" ДРАГАЉЕВАЦ ГОРЊИ ПО МАГНОЈЕВИЋ ГОРЊИ",44.77015686035160,18.997509002685500,Primary,(A)DSL интернет,Republika Srpska,BIH001,Bijeljina,BIH001002,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,142b0eb7-3ff8-3c41-866e-7ca580e7c2b0,301,12,No,B-2-B-83,"JU OŠ ""Todorvo",45.0864372253418,15.929994583129900,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,32,29,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,143be869-8da2-319e-81f3-e53a42da3821,11,2,No,L-29-A-683,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ""ЈЕВРЕМ СТАНКОВИЋ""-ПОДРУЧНО ОДЈЕЉЕЊЕ УКРИНИЦА",44.658424377441400,17.784332275390600,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,147747ec-8618-3ba6-9445-a3d6a1a72fd8,606,17,Yes,L-7-D-379,ЈУ Техничка школа Градишка,45.055999755859400,17.321165084838900,Other,Фибер-оптички интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,46,51,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1513417d-0892-3706-9ae1-174447d58977,60,3,No,G-4-A-6,PODRUČNA ŠKOLA VIŠNJEVO,44.305912017822300,17.70362663269040,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,152f5e92-49d3-318b-a235-db09a71b5866,401,15,Yes,J-2-B-104,"JU OŠ ""9.maj"" Pazarić",43.78779983520510,18.15089988708500,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,40,35,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1535c08a-e3e3-35fa-bfb0-6a9d5561569d,17,2,Yes,L-33-A-95,"ЈУ ОШ ""СТЕВАН НЕМАЊА"" ДРАГАЉЕВАЦ ГОРЊИ ПО ДРАГАЉЕВАЦ СРЕДЊИ",44.795658111572300,19.05655860900880,Primary,(A)DSL интернет,Republika Srpska,BIH001,Bijeljina,BIH001002,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,155b53ff-984b-3307-9691-461a03a580d2,26,4,Yes,L-12-B-105,"ЈУОШ""Мирослав Антић""ПО Перван",44.7623291015625,17.062625885009800,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,15,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,15688bf3-9c43-3a16-9efa-c378cc091ded,127,7,Yes,L-10-B-327,"Јавна установа Основна школа ""Бранко Ћопић"" Прњавор",44.86619186401370,17.670164108276400,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,12,60,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,15887879-e52b-379d-ba29-7e460199a94a,124,11,Yes,L-12-B-612,"Јавна установа Основна школа ""Војислав Илић",44.7578125,17.196645736694300,Primary,Кабловски интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,44,18,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,15ac838a-b40c-3169-a322-f6800e2be1d0,41,3,Yes,L-26-A-506,"ЈУ ОШ ,,Птар Кочић"" Сјенина Ријека",44.7348747253418,18.81381607055660,Primary,Кабловски интернет,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,15d08b93-1c38-3a62-8b93-a3060b1aaf4e,53,10,Yes,H-9-E-67,Srednja škola likovnih umjetnosti Gabrijela Jurkića Mostar,43.22754669189450,17.70454978942870,Other,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,14,26,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,16598aa1-9154-3deb-841a-598409b83c93,259,9,Yes,I-4-B-69,OŠ Biograci - Široki Brijeg,43.32582473754880,17.665706634521500,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,21,30,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,165ff6d5-7e0c-348d-bfc9-be57807f52e4,197,9,Yes,D-10-B-160,JAVNA USTANOVA OSNOVNA ŠKOLA ''PROKOSOVIĆI''PROKOSOVIĆI,44.502220153808600,18.454938888549800,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,18,30,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1813e93f-c26d-3958-99d3-b4445096a494,241,20,Yes,B-8-I-95,"JU Mješovita srednja škola ''Profesor Omer Filipović'', Ključ",45.15341567993160,15.939566612243700,Secondary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,63,31,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,181d9285-3962-3d3d-bfa1-513ffd38aa28,69,13,Yes,B-3-E-50,"Javna ustanova Umjetnička škola "" Nusret Keskin - Braco "" Bihać",44.81288146972660,15.86838150024410,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,10,26,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,182c8401-7541-3df4-b656-98d7ad7d20ae,9,2,Yes,L-37-A-285,"ЈУ ОШ ""Свети Сава"" Зворник - ПО Липље",44.35944747924810,19.06949234008790,Primary,Друго (молимо наведите),Republika Srpska,BIH001,Vlasenica,BIH001007,1,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,184a74c6-cd0b-37de-8a62-753255f58db5,34,2,No,G-4-B-52,"JU OSNOVNA ŠKOLA ""GUČA GORA"" GUČA GORA",44.24338912963870,17.733184814453100,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,189bbc29-a522-3d72-b75c-a8e5847618bf,258,9,Yes,E-2-B-96,"Mustafa Mulic, Sije",44.689510345459000,18.05225372314450,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,3,26,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,190cb846-b022-3f44-b0ee-be39f8b37557,996,29,Yes,L-12-E-740,"JU Muzička škola ""Vlado Milošević",44.77408218383790,17.186479568481400,Other,Фибер-оптички интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,17,83,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1944890e-e37b-32a8-be35-3ca81d0e7e02,25,7,Yes,F-3-B-2,"Javna ustanova osnovna škola ""Hasan Turčalo Brzi"" Ilovača, područna škola Osanica",43.62137985229490,18.868974685668900,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Bosansko-Podrinjski,BIH002005,2,0,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1949fec4-ae98-31f6-b614-ae6afeb32ee3,30,2,No,L-27-A-276,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ""ДЕСАНКА МАКСИМОВИЋ"" СТАНАРИ, ПО ЦВРТКОВЦИ",44.7922477722168,17.845745086669900,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Doboj,BIH001003,1,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1979e1a4-ffe2-37cf-b1be-2afe504b21c0,104,8,Yes,L-10-B-224,ЈУ ОШ ''МЕША СЕЛИМОВИЋ'' НАСЕОБИНА ЛИШЊА,44.88600540161130,17.56047248840330,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,26,21,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,19a4b624-5797-3920-8e43-333867a2ca80,642,19,Yes,L-33-C-601,"Јавна установа Гимназија ""Филип Вишњић"" Бијељина",44.77000427246090,19.22612762451170,Other,Фибер-оптички интернет,Republika Srpska,BIH001,Bijeljina,BIH001002,28,60,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,19b3701e-47df-3aa0-9d10-d1d147e07b2d,215,12,Yes,D-6-B-75,"Javna ustanova osnovna škola ""Miladije"" u Tuzli",44.53765869140630,18.659578323364300,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,26,14,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1a61995f-114a-350a-a93c-c7992f5c780f,5,2,Yes,E-9-B-64,Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,44.25269317626950,18.45094871521000,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1a8d258e-1e32-3e53-b884-7ea988e3e0e6,26,2,Yes,E-7-A-188,"JU OSNOVNA ŠKOLA ""15. APRIL"" DOBOJ-KAKANJ, PODRUČNA ŠKOLA ""Čatići",44.0976448059082,18.11891746521000,Primary,Drugo (molimo navedite),Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1aa40243-643d-3e81-82cb-e3b01453914c,794,35,Yes,H-3-I-132,"JU ""Srednja škola"" Konjic",43.65180587768560,17.963241577148400,Secondary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,32,84,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1accf63c-c26c-30b6-9755-081dd96f32b8,1,2,No,E-8-A-198,"Područna škola ,,Oćevija""- OŠ ,,Vareš",44.167964935302700,18.467548370361300,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1ad879c5-6f6f-37aa-9cfd-dcf1b0bf4b5c,15,2,Yes,L-12-A-76,"Јавна установа Основна школа ""Св. Ћирило и Методије"" Пискавица",44.79058074951170,17.193370819091800,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1b05ff67-0199-338e-98bb-f1165ac15b77,742,18,Yes,L-12-B-460,"ЈУ ОШ ,,Алекса Шантић"" Бања Лука",44.84846115112310,17.21613121032720,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,35,56,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1b08a523-b80c-38be-9995-c5a5d83a1911,187,11,Yes,G-7-B-11,"Osnovna škola ""fra Marijan Šunjić",44.19194412231450,17.682435989379900,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,2,26,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1b2ca624-aead-3432-b9f0-8d830d563e80,16,3,No,H-2-A-8,"JU Osnovna škola ""Suljo Čilić"" Jablanica, PO Doljani",43.69378662109380,17.66155242919920,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1b36982b-5acb-335b-b751-15d40a71263b,560,35,Yes,L-56-I-453,ЈУ Средњошколски центар Фоча,43.51582336425780,18.775609970092800,Secondary,(A)DSL интернет,Republika Srpska,BIH001,Foča,BIH001004,56,55,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1b687bea-14b9-32c9-ab22-4fe6ff4fef8c,3,3,Yes,L-23-A-637,"Јавна установа Основна школа ""Свети Сава"" Брод; Подручна школа ""Колибе Горње",44.99372100830080,17.91754150390630,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,1,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1bc64934-71f1-3de9-af3e-4da1bb1acde9,64,2,No,E-6-A-99,"JU OŠ ""Ćamil Sijarić"" Nemila - PŠ Šerići",44.35670852661130,17.817991256713900,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1bfbfe5a-93aa-3391-990e-c3ce9b2863bf,439,10,Yes,D-5-B-202,"Javna ustanova Osnovna škola ""Podorašje",44.63815689086910,18.590120315551800,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,4,44,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1c197867-fedd-3f0f-949d-de8cb7cd9b65,826,22,Yes,D-10-B-19,JU DRUGA OSNOVNA SKOLA ZIVINICE,44.44584655761720,18.652000427246100,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,17,60,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1c97f2c9-b368-3694-ba8d-2574e70904d4,13,1,No,E-7-A-189,"JU OSNOVNA ŠKOLA ""15. APRIL"" DOBOJ-KAKANJ, PODRUČNA ŠKOLA ""SLAPNICA",44.08018493652340,18.150163650512700,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1c9e1d68-a4f5-309d-a2c6-b1eaf3b9bb47,35,8,Yes,F-3-B-15,"JU OŠ ""Mehmedalija Mka Dizdar"" Sadba",43.61843490600590,18.91255760192870,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Bosansko-Podrinjski,BIH002005,30,17,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,1ce52d0d-bfa1-3840-9c9c-3df0f80a4384,35,2,Yes,B-2-B-19,"JU OŠ ""ĆORALIĆI"" PŠ Kovačevići",45.00983810424810,15.86991024017330,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,1,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,1d06c398-20c3-3381-934e-741107ef3087,36,4,No,I-1-A-56,"OSNOVNA ŠKOLA IVANA MAŽURANIĆA POSUŠJE, PODRUČNA ŠKOLA BATIN",43.443397521972700,17.345348358154300,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
